meancircumplex.arousal,meancircumplex.valence,sumactivity,sumappCat.builtin,sumappCat.communication,sumappCat.entertainment,sumappCat.finance,sumappCat.game,sumappCat.office,sumappCat.other,sumappCat.social,sumappCat.travel,sumappCat.unknown,sumappCat.utilities,sumappCat.weather,sumcall,sumscreen,sumsms,countactivity,countappCat.builtin,countappCat.communication,countappCat.entertainment,countappCat.finance,countappCat.game,countappCat.office,countappCat.other,countappCat.social,countappCat.travel,countappCat.unknown,countappCat.utilities,countappCat.weather,countcall,countcircumplex.arousal,countcircumplex.valence,countscreen,countsms,id,timestamps,y,circumplex_rad,circumplex_degree
0.0,0.2615384615384615,-0.8821545810363294,-0.9567047947362952,-0.8665659330650706,-1.0,-1.0,-1.0,-1.0,-0.9549734504026526,-0.9276721485960114,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7397202278930779,-1.0,1.0,-0.9363395225464191,-0.8322981366459627,-1.0,-1.0,-1.0,-1.0,-0.75,-0.7604790419161677,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6666666666666667,-0.8877005347593583,-1.0,AS14.08,2014-04-25,1.0,-0.3356361611700802,0.48378225603862735
-0.25,-0.07692307692307687,-0.8036861240449469,-0.8703165601568436,-0.9783112466046391,-1.0,-1.0,-1.0,-1.0,-0.9746073076161096,-0.9788566547229806,-1.0,-1.0,-1.0,-1.0,-1.0,-0.908779518800321,-1.0,1.0,-0.9204244031830239,-0.9503105590062112,-1.0,-1.0,-1.0,-1.0,-0.7916666666666666,-0.9161676646706587,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.8983957219251337,-1.0,AS14.08,2014-04-26,0.0,-0.5357616545573703,0.8476294357016709
-0.41666666666666674,0.1794871794871793,-0.977406124354759,-0.9529868212710675,-0.9023799698602626,-1.0,-1.0,-1.0,-1.0,-0.9702365842348295,-0.9376538070838802,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9487286276270704,-0.6470588235294117,1.0,-0.9628647214854111,-0.9130434782608696,-1.0,-1.0,-1.0,-1.0,-0.8333333333333334,-0.8562874251497006,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.946524064171123,-0.6470588235294117,AS14.08,2014-04-27,0.0,-0.1137491252321271,0.7782569000121595
-0.4,0.1384615384615384,-0.9074063747345311,-0.9399781359143056,-0.9829973260991315,-0.9482222597989214,-1.0,-1.0,-1.0,-0.960437072338128,-0.9589120231599462,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8877331324883652,-1.0,1.0,-0.9681697612732095,-0.9130434782608696,-0.9933554817275747,-1.0,-1.0,-1.0,-0.75,-0.8802395209580838,-1.0,-1.0,-1.0,-1.0,-1.0,0.6666666666666667,0.6666666666666667,-0.9037433155080214,-1.0,AS14.08,2014-04-28,0.0,-0.16954520146260033,0.7885233846352853
-0.125,-0.07692307692307687,-0.8710231812624043,-0.9899076206025266,-0.8397073794150774,-0.9471569366599938,-1.0,-1.0,-1.0,-0.965710852134309,-0.9382308304237847,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7370483077385115,-1.0,1.0,-0.9628647214854111,-0.7267080745341614,-0.9800664451827242,-1.0,-1.0,-1.0,-0.8333333333333334,-0.8562874251497006,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.8342245989304813,-1.0,AS14.08,2014-04-29,0.0,-0.7063898902426482,0.7418911280193137
-0.25,0.3846153846153846,-0.8550909359452676,-0.9818083864553373,-0.9443571521480485,-0.9039245489392896,-1.0,-1.0,-1.0,-0.9666348086012423,-0.9534556157161582,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8573980553709218,-1.0,1.0,-0.9522546419098143,-0.8198757763975155,-0.973421926910299,-1.0,-1.0,-1.0,-0.7916666666666666,-0.7844311377245509,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.8770053475935828,-1.0,AS14.08,2014-04-30,0.0,-0.0715233091147407,0.6361528203369562
0.19999999999999996,0.2615384615384615,-0.8447338148567455,-0.9546356575983796,-0.8747441661572499,-0.9956338826830681,-1.0,-1.0,-1.0,-0.9503223179899375,-0.9605918417619597,-1.0,-1.0,-0.9966624410177555,-1.0,-1.0,-0.7776135640018026,-1.0,1.0,-0.9681697612732095,-0.8385093167701864,-0.973421926910299,-1.0,-1.0,-1.0,-0.75,-0.8802395209580838,-1.0,-1.0,-0.974025974025974,-1.0,-1.0,0.6666666666666667,0.6666666666666667,-0.8663101604278075,-1.0,AS14.08,2014-05-01,1.0,-0.25721864729179256,0.3314116917402983
-0.19999999999999996,0.3846153846153846,-0.24377733227187848,-0.9860109254756471,-0.9781188387765078,-0.9860464487529055,-1.0,-1.0,-1.0,-0.9601679841682106,-0.9611615688930943,-1.0,-1.0,-0.9964757865873237,-1.0,-1.0,-0.9087109714236953,-1.0,1.0,-0.9681697612732095,-0.8757763975155279,-0.9933554817275747,-1.0,-1.0,-1.0,-0.7916666666666666,-0.8682634730538922,-1.0,-1.0,-0.974025974025974,-1.0,-1.0,0.6666666666666667,0.6666666666666667,-0.9197860962566845,-1.0,AS14.08,2014-05-02,1.0,-0.10557280900008403,0.6088297495966561
0.19999999999999996,0.3846153846153846,-0.07701986691136442,-0.9592073670851459,-0.9265093521424799,-1.0,-1.0,-1.0,-1.0,-0.9681039080920212,-0.9611018645506,-1.0,-0.9912564638582023,-0.9508765536481497,-1.0,-1.0,-0.885331377321562,-1.0,1.0,-0.9363395225464191,-0.8322981366459627,-1.0,-1.0,-1.0,-1.0,-0.75,-0.8562874251497006,-1.0,-0.9090909090909091,-0.8961038961038961,-1.0,-1.0,0.6666666666666667,0.6666666666666667,-0.893048128342246,-1.0,AS14.08,2014-05-03,1.0,-0.10557280900008403,0.3587347624805983
-0.09999999999999998,0.3846153846153846,-0.8199192772337809,-0.9239931016253117,-0.8919512993484868,-1.0,-1.0,-1.0,-1.0,-0.9701007338966188,-0.9393693059263412,-1.0,-0.5510033607381959,-1.0,-1.0,-0.935483870967742,-0.7444167628897145,-1.0,1.0,-0.9045092838196287,-0.68944099378882,-1.0,-1.0,-1.0,-1.0,-0.8333333333333334,-0.8682634730538922,-1.0,-0.7272727272727273,-1.0,-1.0,-0.935483870967742,0.6666666666666667,0.6666666666666667,-0.8181818181818181,-1.0,AS14.08,2014-05-04,1.0,-0.1530989554202068,0.5486532318841182
-0.5,0.3846153846153846,-0.9927759383273209,-1.0,-0.9949322908679976,-1.0,-1.0,-1.0,-1.0,-0.9806543893374902,-0.981805568760161,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9657503213391082,-1.0,0.33333333333333326,-1.0,-0.968944099378882,-1.0,-1.0,-1.0,-1.0,-0.8333333333333334,-0.9520958083832335,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.9679144385026738,-1.0,AS14.08,2014-05-05,1.0,0.17444043902940698,0.7418911280193137
0.0,0.1794871794871793,-0.7384889674490187,-0.9300780816645413,-0.6277822774520881,-0.19628910858872906,-1.0,-1.0,-0.9834762868141166,-0.8719601854008783,-0.989094125408571,-0.7711028898531007,-1.0,-0.9988856286087912,-0.9800894655471936,-1.0,-0.38901411184441625,-1.0,1.0,-0.9628647214854111,-0.5962732919254659,0.06312292358803995,-1.0,-1.0,-0.9722222222222222,-0.6666666666666667,-0.9760479041916168,-0.9210526315789473,-1.0,-0.974025974025974,-0.8666666666666667,-1.0,0.0,0.0,-0.5240641711229946,-1.0,AS14.09,2014-03-22,1.0,-0.4463634676417336,0.48378225603862735
0.375,-0.07692307692307687,-0.8612980158845625,-0.9500719225689573,-0.5584215410329433,0.47583682531807336,-1.0,-1.0,-1.0,-0.9404357225431009,-0.9983687634710148,-0.7707820121400708,-1.0,-0.9966068891039365,-1.0,-1.0,-0.34482025790333815,-0.8823529411764706,1.0,-0.9045092838196287,-0.5031055900621118,0.16943521594684396,-1.0,-1.0,-1.0,-0.75,-0.9880239520958084,-0.868421052631579,-1.0,-0.922077922077922,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.6149732620320856,-0.8823529411764706,AS14.09,2014-03-23,1.0,-0.34346783570138717,0.07330281975961195
0.25,0.07692307692307687,-0.6705827877258356,-0.9717338323154564,-0.5634044743616222,-0.49355173564428456,-0.898121800648377,-1.0,-0.9949208422388272,-0.9271694145155216,-0.919638933762303,-0.7033373058231016,-0.5323597970163096,-0.9770381719420616,-1.0,-1.0,-0.23014215784881986,-1.0,1.0,-0.9628647214854111,-0.4658385093167702,0.16943521594684396,-0.7727272727272727,-1.0,-0.9814814814814815,-0.75,-0.7844311377245509,-0.6842105263157895,0.0,-0.922077922077922,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.4278074866310161,-1.0,AS14.09,2014-03-24,1.0,-0.4127797804852965,0.22567338405794102
0.19999999999999996,-0.3538461538461538,-0.8930838872443502,-0.9327453031032601,-0.665158433093814,0.8903267378320865,-0.8015981333921633,-1.0,-0.9872667215843098,-0.9369689264122231,-0.9890557758234517,-0.9615491407640797,-1.0,-0.9966491085584389,-0.8850661102265647,-0.935483870967742,-0.0636798783105581,-1.0,1.0,-0.9310344827586207,-0.3788819875776398,0.3754152823920265,-0.7727272727272727,-1.0,-0.9814814814814815,-0.75,-0.9281437125748503,-0.9736842105263158,-1.0,-0.922077922077922,-0.8666666666666667,-0.935483870967742,0.6666666666666667,0.6666666666666667,-0.4598930481283422,-1.0,AS14.09,2014-03-25,1.0,-0.6286093236458963,-0.18480605222107438
0.25,0.23076923076923084,-0.6408357496869312,-0.8726943557025462,-0.7914984829702449,0.30770122856043125,-0.8853019589660369,-1.0,-0.9987534895154687,-0.959146494125126,-0.9716295819801795,-1.0,-1.0,-0.9155622020334222,-1.0,-0.8064516129032258,-0.3801186596552871,-0.7647058823529411,1.0,-0.9098143236074271,-0.639751552795031,-0.04983388704318936,-0.9545454545454546,-1.0,-0.9907407407407407,-0.8333333333333334,-0.8682634730538922,-1.0,-1.0,-0.8961038961038961,-1.0,-0.8064516129032258,0.33333333333333326,0.33333333333333326,-0.5935828877005347,-0.7647058823529411,AS14.09,2014-03-26,0.0,-0.2514381604795721,0.29054435990343186
-0.19999999999999996,0.2615384615384615,-0.8873046379062068,-0.9012189896221819,-0.89047686527892,0.15734125511287522,-1.0,-1.0,-1.0,-0.9158581321884749,-0.9553670444575351,-0.9988041088923977,-0.8380076662564458,-1.0,-0.9050887238468207,-0.935483870967742,-0.45870642774398873,-1.0,1.0,-0.9628647214854111,-0.8385093167701864,-0.22259136212624586,-1.0,-1.0,-1.0,-0.75,-0.9281437125748503,-0.9736842105263158,-0.5454545454545454,-1.0,-0.8666666666666667,-0.935483870967742,0.6666666666666667,0.6666666666666667,-0.6577540106951871,-1.0,AS14.09,2014-03-27,2.0,-0.25721864729179256,0.6361528203369562
-0.125,0.3846153846153846,-0.6680371659935584,-0.8513664349930447,-0.6340286749999064,0.7519058777994676,-0.8951697035189596,-1.0,-0.9924315459026866,-0.7858632918888204,-0.9738654250773454,0.1648322762721588,-0.9752398495552981,-0.9211473914487828,-1.0,-0.7419354838709677,-0.05914990825270483,-1.0,1.0,-0.8992042440318302,-0.5527950310559007,0.11627906976744184,-0.9090909090909091,-1.0,-0.9722222222222222,-0.7083333333333333,-0.9041916167664671,-0.5263157894736843,-0.7272727272727273,-0.8961038961038961,-1.0,-0.7419354838709677,0.33333333333333326,0.33333333333333326,-0.5935828877005347,-1.0,AS14.09,2014-03-28,2.0,-0.1439867870823166,0.564290677557578
-0.19999999999999996,0.3846153846153846,-0.6575794767150134,-0.7866072741592636,-0.5181876650929119,0.5020681545932812,-1.0,-1.0,-1.0,-0.9443631906541934,-0.9831967422249887,-0.8132728520286043,-1.0,-0.9963980139079771,-1.0,-0.6774193548387097,-0.02411141559268548,-1.0,1.0,-0.8938992042440318,-0.3850931677018633,0.30232558139534893,-1.0,-1.0,-1.0,-0.7916666666666666,-0.9640718562874252,-0.8947368421052632,-1.0,-0.948051948051948,-1.0,-0.6774193548387097,0.6666666666666667,0.6666666666666667,-0.5080213903743316,-1.0,AS14.09,2014-03-29,2.0,-0.10557280900008403,0.6088297495966561
-0.5,0.3846153846153846,-0.5535529886284349,-0.9641956246967067,-0.5160685470549342,0.5071799032434252,-0.9596147877817953,-1.0,-1.0,-0.9635860135110128,-0.9562322680438469,-1.0,-1.0,-0.9954880735596222,-0.6659381520782444,-0.8709677419354839,-0.08555013188209493,-0.8823529411764706,0.9166666666666667,-0.9363395225464191,-0.5093167701863355,0.44850498338870426,-0.9545454545454546,-1.0,-1.0,-0.8333333333333334,-0.8682634730538922,-1.0,-1.0,-0.922077922077922,-0.6,-0.8709677419354839,0.33333333333333326,0.33333333333333326,-0.4064171122994652,-0.8823529411764706,AS14.09,2014-03-30,2.0,0.17444043902940698,0.7418911280193137
-0.09999999999999998,-0.10769230769230775,-0.6532450397114058,-0.9374896361372386,-0.5340644276712101,-0.014836023954117983,-0.8181216510804414,-1.0,-0.9949096683400614,-0.9568858051636191,-0.9990973166101262,-0.3175333621057629,-1.0,-0.995508072248597,-1.0,-0.8064516129032258,-0.11603658463165134,-1.0,1.0,-0.9204244031830239,-0.44720496894409933,0.09634551495016619,-0.8636363636363636,-1.0,-0.9907407407407407,-0.75,-0.9880239520958084,-0.2894736842105263,-1.0,-0.922077922077922,-1.0,-0.8064516129032258,0.6666666666666667,0.6666666666666667,-0.4331550802139037,-1.0,AS14.09,2014-03-31,2.0,-0.7651119121941186,0.7418911280193137
0.0,0.1384615384615384,-0.667693163056764,-0.8680541596997664,-0.3363812450988989,1.0,-0.7688577122836406,-1.0,-1.0,-0.9441820568699124,-0.9904706174777033,-0.8375719384743626,-0.8432241195434811,-0.9943659249004787,-1.0,-0.6774193548387097,0.13848819259777012,-1.0,1.0,-0.8673740053050398,-0.25465838509316774,0.5681063122923589,-0.9545454545454546,-1.0,-1.0,-0.7916666666666666,-0.9640718562874252,-0.9473684210526316,-0.9090909090909091,-0.8701298701298701,-1.0,-0.6774193548387097,0.6666666666666667,0.6666666666666667,-0.44919786096256686,-1.0,AS14.09,2014-04-01,1.0,-0.5017271208775602,0.48378225603862735
0.10000000000000009,-0.23076923076923073,-0.8277880827474293,-0.8613818843314344,-0.9032983743962668,-0.33169613815618937,-1.0,-1.0,-1.0,-0.9317038549710556,-0.9969898689916777,-1.0,-1.0,-0.9341576496651887,-0.7833311906433673,-0.8709677419354839,-0.6643827489135112,-1.0,1.0,-0.9151193633952255,-0.8012422360248448,-0.3089700996677741,-1.0,-1.0,-1.0,-0.75,-0.9880239520958084,-1.0,-1.0,-0.8441558441558441,-0.8666666666666667,-0.8709677419354839,0.6666666666666667,0.6666666666666667,-0.7005347593582888,-1.0,AS14.09,2014-04-02,1.0,-0.83390904029252,-0.03243548792274542
0.0,0.1384615384615384,-0.24725277370684384,-0.8920858905346241,-0.722038010311896,-0.2745111478287636,-0.8181066942868788,-1.0,-0.9949841609984996,-0.9209795157719195,-0.9813479541052452,0.23015871606288973,-0.884427187486273,-1.0,-1.0,-0.8064516129032258,-0.20549002303620656,-1.0,1.0,-0.8779840848806366,-0.5341614906832298,0.3754152823920265,-0.8181818181818181,-1.0,-0.9814814814814815,-0.75,-0.9640718562874252,-0.10526315789473684,-0.8181818181818181,-1.0,-1.0,-0.8064516129032258,0.6666666666666667,0.6666666666666667,-0.27807486631016043,-1.0,AS14.09,2014-04-03,0.0,-0.5017271208775602,0.48378225603862735
-0.375,0.23076923076923084,-0.683586098736658,-0.8704610385604885,-0.5702290650517153,0.3293838272468963,-0.9106855072409576,-0.9258364999475615,-1.0,-0.9468781635820948,-0.9852012421172583,-0.6743837164625067,-1.0,-0.996570224840816,-1.0,-0.8064516129032258,-0.10256845005852244,-0.8823529411764706,1.0,-0.8938992042440318,-0.5341614906832298,0.2491694352159468,-0.8636363636363636,-0.971830985915493,-1.0,-0.75,-0.9880239520958084,-0.7105263157894737,-1.0,-0.922077922077922,-1.0,-0.8064516129032258,0.33333333333333326,0.33333333333333326,-0.5561497326203209,-0.8823529411764706,AS14.09,2014-04-04,1.0,-0.11916967072794493,0.7418911280193137
0.0,0.23076923076923084,-0.5188774925995756,-0.9751145331436037,-0.581373897169998,0.004289040286622248,-1.0,-0.9656800107631337,-0.9987435571610103,-0.9332095295528913,-0.9902835853943603,-1.0,-1.0,-0.9988811844556856,-1.0,-1.0,-0.29049644917502004,-1.0,1.0,-0.9628647214854111,-0.44720496894409933,0.3754152823920265,-1.0,-0.971830985915493,-0.9907407407407407,-0.7916666666666666,-0.9760479041916168,-1.0,-1.0,-0.974025974025974,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.4010695187165776,-1.0,AS14.09,2014-04-05,1.0,-0.37715890109695027,0.48378225603862735
-0.19999999999999996,0.2615384615384615,-0.4220750661856765,-0.8734913323512242,-0.5998676278469675,0.6974017451662624,-0.9033230256097697,-1.0,-0.9950027841631092,-0.9540642981392422,-0.9768275968597295,-1.0,-0.9940980050882743,-0.9751994035946533,-0.8402937792765619,-1.0,-0.07037168753130862,-1.0,1.0,-0.8938992042440318,-0.484472049689441,0.34883720930232553,-0.9545454545454546,-1.0,-0.9907407407407407,-0.7083333333333333,-0.9520958083832335,-1.0,-0.9090909090909091,-0.8961038961038961,-0.8666666666666667,-1.0,0.6666666666666667,0.6666666666666667,-0.44919786096256686,-1.0,AS14.09,2014-04-06,1.0,-0.25721864729179256,0.6361528203369562
-0.25,-0.23076923076923073,-0.6749172247294429,-0.918091534104995,-0.6349348895511191,-0.2137919977915651,-0.8572785366273179,-1.0,-0.9962219806728798,-0.944508620182919,-0.9732034275987194,-0.5877585744504377,-1.0,-1.0,-0.40431900368213025,-1.0,-0.30496072781519734,-1.0,1.0,-0.946949602122016,-0.6583850931677019,0.029900332225913706,-0.9090909090909091,-1.0,-0.9907407407407407,-0.7083333333333333,-0.9401197604790419,-0.6052631578947368,-1.0,-1.0,-0.19999999999999996,-1.0,0.33333333333333326,0.33333333333333326,-0.5401069518716577,-1.0,AS14.09,2014-04-07,1.0,-0.5847726007313001,1.0
0.0,0.1384615384615384,-0.6402417287005837,-0.897144511005103,-0.7613288247012311,-0.30982286275474247,-0.7005070353017719,-1.0,-0.9987187262748642,-0.9425300819238498,-0.9969417318094281,-0.5382889403161533,-1.0,-1.0,-1.0,-1.0,-0.47346683626855857,-0.8823529411764706,1.0,-0.9310344827586207,-0.6459627329192547,0.1428571428571428,-0.8181818181818181,-1.0,-0.9907407407407407,-0.7916666666666666,-0.9760479041916168,-0.6842105263157895,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.6666666666666667,-0.4545454545454546,-0.8823529411764706,AS14.09,2014-04-08,0.0,-0.5017271208775602,0.48378225603862735
0.125,-0.07692307692307687,-0.8757461392299204,-0.9690117278467816,-0.7624151185732287,-0.03172087395391643,-0.9563037276068757,-1.0,-1.0,-0.9744549114033731,-0.997474621984091,-0.9691981076503285,-1.0,-1.0,-1.0,-0.8064516129032258,-0.4413516039377168,-1.0,0.75,-0.9575596816976127,-0.68944099378882,-0.18936877076411962,-0.9545454545454546,-1.0,-1.0,-0.875,-0.9760479041916168,-0.9736842105263158,-1.0,-1.0,-1.0,-0.8064516129032258,0.33333333333333326,0.33333333333333326,-0.6363636363636364,-1.0,AS14.09,2014-04-09,1.0,-0.7063898902426482,0.22567338405794102
0.375,-0.23076923076923073,-0.9263145709386738,-0.9454035814226104,-0.8854602709695096,-0.5628883348302087,-1.0,-1.0,-1.0,-0.9831171121353104,-0.9825361683968543,-1.0,-0.8881559002306502,-0.9977568137199895,-1.0,-0.935483870967742,-0.7197622909392599,-1.0,0.16666666666666674,-0.9522546419098143,-0.8385093167701864,-0.5083056478405316,-1.0,-1.0,-1.0,-0.9166666666666666,-0.9401197604790419,-1.0,-0.9090909090909091,-0.948051948051948,-1.0,-0.935483870967742,0.33333333333333326,0.33333333333333326,-0.8342245989304813,-1.0,AS14.09,2014-04-10,1.0,-0.37715890109695027,-0.03243548792274542
0.0,0.1384615384615384,-0.8612980158845623,-0.9990580758619508,-0.8939885505567845,-0.6722623009604272,-0.9555988887102383,-1.0,-1.0,-0.9831963581659333,-1.0,-0.2908626223050268,-0.7792051893772732,-1.0,-1.0,-1.0,-0.7684537890349856,-1.0,-0.41666666666666663,-0.9946949602122016,-0.782608695652174,-0.5083056478405316,-0.9545454545454546,-1.0,-1.0,-0.9166666666666666,-1.0,-0.7894736842105263,-0.4545454545454546,-1.0,-1.0,-1.0,0.6666666666666667,0.6666666666666667,-0.7914438502673797,-1.0,AS14.09,2014-04-11,0.0,-0.5017271208775602,0.48378225603862735
0.0,0.2615384615384615,-0.8916390749098144,-1.0,-0.7693991487234939,-0.45626352850107,-1.0,-1.0,-1.0,-0.9540616856327382,-1.0,-1.0,-1.0,-0.9343398599425149,-1.0,-0.8709677419354839,-0.6310952003546073,-1.0,-0.25,-1.0,-0.7329192546583851,-0.521594684385382,-1.0,-1.0,-1.0,-0.7916666666666666,-1.0,-1.0,-1.0,-0.922077922077922,-1.0,-0.8709677419354839,0.6666666666666667,0.6666666666666667,-0.7967914438502673,-1.0,AS14.09,2014-04-12,1.0,-0.3356361611700802,0.48378225603862735
-0.4,-0.23076923076923073,-0.8208432705175598,-0.9942832522557746,-0.9302598503042163,-0.8700922386750719,-1.0,-1.0,-1.0,-0.9867563336954558,-1.0,-0.5133066566732796,-1.0,-0.9988800734174093,-1.0,-1.0,-0.8420234463591971,-0.8823529411764706,-0.5,-0.9893899204244032,-0.9006211180124224,-0.627906976744186,-1.0,-1.0,-1.0,-0.875,-1.0,-0.7894736842105263,-1.0,-0.974025974025974,-1.0,-1.0,0.6666666666666667,0.33333333333333326,-0.8556149732620321,-0.8823529411764706,AS14.09,2014-04-13,1.0,-0.3356361611700802,1.0
-0.09999999999999998,-0.3538461538461538,-0.9277593832732097,-0.9645920021352782,-0.9741397783999287,-0.7710598755715854,-1.0,-1.0,-0.9937562736785779,-0.9778119822610808,-1.0,-0.9079755872446965,-1.0,-1.0,-1.0,-0.935483870967742,-0.8931298116066647,-0.8823529411764706,-0.5833333333333333,-0.9840848806366048,-0.9254658385093167,-0.7408637873754154,-1.0,-1.0,-0.9814814814814815,-0.9166666666666666,-1.0,-0.9473684210526316,-1.0,-1.0,-1.0,-0.935483870967742,0.6666666666666667,0.6666666666666667,-0.8342245989304813,-0.8823529411764706,AS14.09,2014-04-14,0.0,-0.7651119121941186,-0.8067621038648045
0.0,-0.23076923076923073,-0.8771909515644563,-0.9433977708577209,-0.9174915338477784,-0.5053803324557619,-0.7218485101164012,-1.0,-1.0,-0.990179588051266,-1.0,-1.0,-1.0,-1.0,-1.0,-0.935483870967742,-0.7663290794637903,-0.8823529411764706,-0.33333333333333337,-0.9840848806366048,-0.8198757763975155,-0.5614617940199336,-0.9545454545454546,-1.0,-1.0,-0.9166666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-0.935483870967742,0.6666666666666667,0.6666666666666667,-0.7914438502673797,-0.8823529411764706,AS14.09,2014-04-15,0.0,-1.0,-0.03243548792274542
-0.25,-0.3846153846153846,-0.9810860930751676,-0.9952523833659387,-0.9635908703108903,-0.8010264763156515,-1.0,-1.0,-1.0,-0.9742128191339976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9235616082271495,-1.0,-0.41666666666666663,-0.9893899204244032,-0.9503105590062112,-0.8471760797342193,-1.0,-1.0,-1.0,-0.9583333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.9411764705882353,-1.0,AS14.09,2014-04-16,0.0,-0.5357616545573703,-0.9125004115471618
0.0,0.23076923076923084,-0.6361371482047432,-0.9851787673975101,-0.8243482756227594,-0.690744187028244,-0.9317371941803116,-1.0,-1.0,-0.9719077175619218,-1.0,-0.949057406917342,-0.7816045850636899,-0.9943259275225291,-1.0,-0.935483870967742,-0.7128996325377341,-0.8823529411764706,0.5833333333333333,-0.9787798408488063,-0.7701863354037267,-0.3621262458471761,-0.9545454545454546,-1.0,-1.0,-0.8333333333333334,-1.0,-0.8157894736842105,-0.5454545454545454,-0.922077922077922,-1.0,-0.935483870967742,0.33333333333333326,0.33333333333333326,-0.7112299465240641,-0.8823529411764706,AS14.09,2014-04-17,0.0,-0.37715890109695027,0.48378225603862735
-0.6,0.1384615384615384,-0.7811766046057584,-0.938976168803313,-0.9284537932392959,-0.2938833328866818,-0.8500226221502635,-1.0,-0.9101717862780798,-0.9895038197022178,-0.9966084196380662,-0.9738005123386954,-1.0,-0.9966546637498208,-1.0,-0.8709677419354839,-0.6930735975435569,-0.8823529411764706,-0.08333333333333337,-0.9734748010610079,-0.8260869565217391,-0.39534883720930236,-0.8181818181818181,-1.0,-0.9814814814814815,-0.9583333333333334,-0.9760479041916168,-0.9736842105263158,-1.0,-0.948051948051948,-1.0,-0.8709677419354839,0.6666666666666667,0.6666666666666667,-0.7540106951871658,-0.8823529411764706,AS14.09,2014-04-18,1.0,0.11417202906231116,0.8476294357016709
0.125,0.3846153846153846,-0.7253543098623294,-0.9938282391014381,-0.894515905921576,-0.7228798539852737,-1.0,-1.0,-0.9949990595301872,-0.9818840090653975,-0.996754432791618,-0.9365704092730107,-1.0,-1.0,-1.0,-1.0,-0.753790618995673,-1.0,0.16666666666666674,-0.9734748010610079,-0.8944099378881988,-0.5880398671096345,-1.0,-1.0,-0.9907407407407407,-0.9166666666666666,-0.9760479041916168,-0.9473684210526316,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.8288770053475936,-1.0,AS14.09,2014-04-19,1.0,-0.1439867870823166,0.4032738345196767
0.0,-0.07692307692307687,-0.8847433796768026,-0.9990561995190465,-0.9656173167599408,-0.9008813106225666,-1.0,-1.0,-1.0,-1.0,-0.976163463905366,-0.9273845447059026,-1.0,-1.0,-1.0,-1.0,-0.9453333246352611,-1.0,0.33333333333333326,-0.9946949602122016,-0.9627329192546584,-0.8338870431893688,-1.0,-1.0,-1.0,-1.0,-0.9880239520958084,-0.9210526315789473,-1.0,-1.0,-1.0,-1.0,0.33333333333333326,0.33333333333333326,-0.8983957219251337,-1.0,AS14.09,2014-04-20,2.0,-0.79238630036565,0.48378225603862735
-0.5,0.07692307692307687,-0.9522226830284182,-0.9686997858389117,-0.9907496023363768,-0.7368082662624826,-0.9385163608625583,-1.0,-1.0,-0.9857714187434279,-1.0,-1.0,-0.8444122956787115,-0.9975501606005829,-1.0,-0.8709677419354839,-0.8898913368257365,-1.0,0.5,-0.9893899204244032,-0.968944099378882,-0.8338870431893688,-0.9545454545454546,-1.0,-1.0,-0.9166666666666666,-1.0,-1.0,-0.9090909090909091,-0.948051948051948,-1.0,-0.8709677419354839,0.0,0.33333333333333326,-0.9197860962566845,-1.0,AS14.09,2014-04-21,0.0,-0.0715233091147407,0.8476294357016709
-0.09999999999999998,0.01538461538461533,-0.8660264926157705,-0.8923227788263147,-0.884205949238964,-0.32317592464570055,-1.0,-1.0,-1.0,-1.0,-0.9976449261741569,-1.0,-1.0,-1.0,-1.0,-0.032258064516129004,-0.6608464564958616,-1.0,0.0,-0.9151193633952255,-0.8819875776397516,-0.707641196013289,-1.0,-1.0,-1.0,-1.0,-0.9880239520958084,-1.0,-1.0,-1.0,-1.0,-0.032258064516129004,0.6666666666666667,0.6666666666666667,-0.8983957219251337,-1.0,AS14.09,2014-04-22,1.0,-0.6286093236458963,0.6361528203369562
